,rod_id,position,angle,measurement_index,point_index,value,material,lenght,diammeter
10183,Rod2,endN2,0,90,3,-0.00342,al,182mm,1.6mm
10184,Rod2,endN2,0,90,4,-0.00375,al,182mm,1.6mm
10185,Rod2,endN2,0,90,5,-0.00408,al,182mm,1.6mm
10186,Rod2,endN2,0,90,6,-0.00408,al,182mm,1.6mm
10187,Rod2,endN2,0,90,7,-0.00425,al,182mm,1.6mm
10188,Rod2,endN2,0,90,8,-0.00441,al,182mm,1.6mm
10189,Rod2,endN2,0,90,9,-0.00441,al,182mm,1.6mm
10190,Rod2,endN2,0,90,10,-0.00474,al,182mm,1.6mm
10191,Rod2,endN2,0,90,11,-0.0054,al,182mm,1.6mm
10192,Rod2,endN2,0,90,12,-0.0054,al,182mm,1.6mm
10193,Rod2,endN2,0,90,13,-0.0054,al,182mm,1.6mm
10194,Rod2,endN2,0,90,14,-0.00573,al,182mm,1.6mm
10195,Rod2,endN2,0,90,15,-0.00622,al,182mm,1.6mm
10196,Rod2,endN2,0,90,16,-0.00638,al,182mm,1.6mm
10197,Rod2,endN2,0,90,17,-0.00655,al,182mm,1.6mm
10198,Rod2,endN2,0,90,18,-0.00671,al,182mm,1.6mm
10199,Rod2,endN2,0,90,19,-0.00704,al,182mm,1.6mm
10200,Rod2,endN2,0,90,20,-0.00836,al,182mm,1.6mm
10201,Rod2,endN2,0,90,21,-0.00951,al,182mm,1.6mm
10202,Rod2,endN2,0,90,22,-0.01066,al,182mm,1.6mm
10203,Rod2,endN2,0,90,23,-0.01197,al,182mm,1.6mm
10204,Rod2,endN2,0,90,24,-0.01329,al,182mm,1.6mm
10205,Rod2,endN2,0,90,25,-0.01493,al,182mm,1.6mm
10206,Rod2,endN2,0,90,26,-0.01641,al,182mm,1.6mm
10207,Rod2,endN2,0,90,27,-0.01707,al,182mm,1.6mm
10208,Rod2,endN2,0,90,28,-0.01871,al,182mm,1.6mm
10209,Rod2,endN2,0,90,29,-0.02003,al,182mm,1.6mm
10210,Rod2,endN2,0,90,30,-0.02151,al,182mm,1.6mm
10211,Rod2,endN2,0,90,31,-0.02233,al,182mm,1.6mm
10212,Rod2,endN2,0,91,0,-0.00244,al,182mm,1.6mm
10213,Rod2,endN2,0,91,1,-0.0026,al,182mm,1.6mm
10214,Rod2,endN2,0,91,2,-0.00293,al,182mm,1.6mm
10215,Rod2,endN2,0,91,3,-0.00359,al,182mm,1.6mm
10216,Rod2,endN2,0,91,4,-0.00392,al,182mm,1.6mm
10217,Rod2,endN2,0,91,5,-0.00392,al,182mm,1.6mm
10218,Rod2,endN2,0,91,6,-0.00425,al,182mm,1.6mm
10219,Rod2,endN2,0,91,7,-0.00408,al,182mm,1.6mm
10220,Rod2,endN2,0,91,8,-0.00458,al,182mm,1.6mm
10221,Rod2,endN2,0,91,9,-0.00441,al,182mm,1.6mm
10222,Rod2,endN2,0,91,10,-0.0049,al,182mm,1.6mm
10223,Rod2,endN2,0,91,11,-0.00556,al,182mm,1.6mm
10224,Rod2,endN2,0,91,12,-0.00556,al,182mm,1.6mm
10225,Rod2,endN2,0,91,13,-0.00573,al,182mm,1.6mm
10226,Rod2,endN2,0,91,14,-0.00589,al,182mm,1.6mm
10227,Rod2,endN2,0,91,15,-0.00589,al,182mm,1.6mm
10228,Rod2,endN2,0,91,16,-0.00655,al,182mm,1.6mm
10229,Rod2,endN2,0,91,17,-0.00655,al,182mm,1.6mm
10230,Rod2,endN2,0,91,18,-0.00671,al,182mm,1.6mm
10231,Rod2,endN2,0,91,19,-0.00704,al,182mm,1.6mm
10232,Rod2,endN2,0,91,20,-0.00819,al,182mm,1.6mm
10233,Rod2,endN2,0,91,21,-0.00984,al,182mm,1.6mm
10234,Rod2,endN2,0,91,22,-0.01082,al,182mm,1.6mm
10235,Rod2,endN2,0,91,23,-0.01181,al,182mm,1.6mm
10236,Rod2,endN2,0,91,24,-0.01329,al,182mm,1.6mm
10237,Rod2,endN2,0,91,25,-0.0151,al,182mm,1.6mm
10238,Rod2,endN2,0,91,26,-0.01608,al,182mm,1.6mm
10239,Rod2,endN2,0,91,27,-0.01707,al,182mm,1.6mm
10240,Rod2,endN2,0,91,28,-0.01855,al,182mm,1.6mm
10241,Rod2,endN2,0,91,29,-0.0197,al,182mm,1.6mm
10242,Rod2,endN2,0,91,30,-0.02134,al,182mm,1.6mm
10243,Rod2,endN2,0,91,31,-0.02233,al,182mm,1.6mm
10244,Rod2,endN2,0,92,0,-0.00227,al,182mm,1.6mm
10245,Rod2,endN2,0,92,1,-0.0026,al,182mm,1.6mm
10246,Rod2,endN2,0,92,2,-0.0031,al,182mm,1.6mm
10247,Rod2,endN2,0,92,3,-0.00342,al,182mm,1.6mm
10248,Rod2,endN2,0,92,4,-0.00392,al,182mm,1.6mm
10249,Rod2,endN2,0,92,5,-0.00408,al,182mm,1.6mm
10250,Rod2,endN2,0,92,6,-0.00408,al,182mm,1.6mm
10251,Rod2,endN2,0,92,7,-0.00392,al,182mm,1.6mm
10252,Rod2,endN2,0,92,8,-0.00441,al,182mm,1.6mm
10253,Rod2,endN2,0,92,9,-0.00458,al,182mm,1.6mm
10254,Rod2,endN2,0,92,10,-0.00458,al,182mm,1.6mm
10255,Rod2,endN2,0,92,11,-0.00556,al,182mm,1.6mm
10256,Rod2,endN2,0,92,12,-0.00523,al,182mm,1.6mm
10257,Rod2,endN2,0,92,13,-0.00573,al,182mm,1.6mm
10258,Rod2,endN2,0,92,14,-0.00589,al,182mm,1.6mm
10259,Rod2,endN2,0,92,15,-0.00622,al,182mm,1.6mm
10260,Rod2,endN2,0,92,16,-0.00655,al,182mm,1.6mm
10261,Rod2,endN2,0,92,17,-0.00671,al,182mm,1.6mm
10262,Rod2,endN2,0,92,18,-0.00671,al,182mm,1.6mm
10263,Rod2,endN2,0,92,19,-0.00704,al,182mm,1.6mm
10264,Rod2,endN2,0,92,20,-0.00803,al,182mm,1.6mm
10265,Rod2,endN2,0,92,21,-0.00934,al,182mm,1.6mm
10266,Rod2,endN2,0,92,22,-0.01066,al,182mm,1.6mm
10267,Rod2,endN2,0,92,23,-0.01181,al,182mm,1.6mm
10268,Rod2,endN2,0,92,24,-0.01362,al,182mm,1.6mm
10269,Rod2,endN2,0,92,25,-0.0151,al,182mm,1.6mm
10270,Rod2,endN2,0,92,26,-0.01608,al,182mm,1.6mm
10271,Rod2,endN2,0,92,27,-0.0174,al,182mm,1.6mm
10272,Rod2,endN2,0,92,28,-0.01838,al,182mm,1.6mm
10273,Rod2,endN2,0,92,29,-0.02003,al,182mm,1.6mm
10274,Rod2,endN2,0,92,30,-0.02151,al,182mm,1.6mm
10275,Rod2,endN2,0,92,31,-0.02249,al,182mm,1.6mm
10276,Rod2,endN2,0,93,0,-0.0026,al,182mm,1.6mm
10277,Rod2,endN2,0,93,1,-0.00277,al,182mm,1.6mm
10278,Rod2,endN2,0,93,2,-0.00326,al,182mm,1.6mm
10279,Rod2,endN2,0,93,3,-0.00375,al,182mm,1.6mm
10280,Rod2,endN2,0,93,4,-0.00408,al,182mm,1.6mm
10281,Rod2,endN2,0,93,5,-0.00392,al,182mm,1.6mm
10282,Rod2,endN2,0,93,6,-0.00375,al,182mm,1.6mm
10283,Rod2,endN2,0,93,7,-0.00425,al,182mm,1.6mm
10284,Rod2,endN2,0,93,8,-0.00458,al,182mm,1.6mm
10285,Rod2,endN2,0,93,9,-0.00458,al,182mm,1.6mm
10286,Rod2,endN2,0,93,10,-0.0049,al,182mm,1.6mm
10287,Rod2,endN2,0,93,11,-0.00523,al,182mm,1.6mm
10288,Rod2,endN2,0,93,12,-0.00523,al,182mm,1.6mm
10289,Rod2,endN2,0,93,13,-0.00556,al,182mm,1.6mm
10290,Rod2,endN2,0,93,14,-0.00573,al,182mm,1.6mm
10291,Rod2,endN2,0,93,15,-0.00622,al,182mm,1.6mm
10292,Rod2,endN2,0,93,16,-0.00638,al,182mm,1.6mm
10293,Rod2,endN2,0,93,17,-0.00655,al,182mm,1.6mm
10294,Rod2,endN2,0,93,18,-0.00655,al,182mm,1.6mm
10295,Rod2,endN2,0,93,19,-0.00704,al,182mm,1.6mm
10296,Rod2,endN2,0,93,20,-0.00836,al,182mm,1.6mm
10297,Rod2,endN2,0,93,21,-0.00951,al,182mm,1.6mm
10298,Rod2,endN2,0,93,22,-0.01099,al,182mm,1.6mm
10299,Rod2,endN2,0,93,23,-0.01214,al,182mm,1.6mm
10300,Rod2,endN2,0,93,24,-0.01345,al,182mm,1.6mm
10301,Rod2,endN2,0,93,25,-0.01493,al,182mm,1.6mm
10302,Rod2,endN2,0,93,26,-0.01608,al,182mm,1.6mm
10303,Rod2,endN2,0,93,27,-0.01723,al,182mm,1.6mm
10304,Rod2,endN2,0,93,28,-0.01838,al,182mm,1.6mm
10305,Rod2,endN2,0,93,29,-0.02003,al,182mm,1.6mm
10306,Rod2,endN2,0,93,30,-0.02134,al,182mm,1.6mm
10307,Rod2,endN2,0,93,31,-0.02233,al,182mm,1.6mm
10308,Rod2,endN2,0,94,0,-0.00227,al,182mm,1.6mm
10309,Rod2,endN2,0,94,1,-0.00277,al,182mm,1.6mm
10310,Rod2,endN2,0,94,2,-0.00293,al,182mm,1.6mm
10311,Rod2,endN2,0,94,3,-0.00342,al,182mm,1.6mm
10312,Rod2,endN2,0,94,4,-0.00375,al,182mm,1.6mm
10313,Rod2,endN2,0,94,5,-0.00392,al,182mm,1.6mm
10314,Rod2,endN2,0,94,6,-0.00425,al,182mm,1.6mm
10315,Rod2,endN2,0,94,7,-0.00441,al,182mm,1.6mm
10316,Rod2,endN2,0,94,8,-0.00458,al,182mm,1.6mm
10317,Rod2,endN2,0,94,9,-0.0049,al,182mm,1.6mm
10318,Rod2,endN2,0,94,10,-0.00474,al,182mm,1.6mm
10319,Rod2,endN2,0,94,11,-0.0054,al,182mm,1.6mm
10320,Rod2,endN2,0,94,12,-0.0054,al,182mm,1.6mm
10321,Rod2,endN2,0,94,13,-0.00556,al,182mm,1.6mm
10322,Rod2,endN2,0,94,14,-0.00589,al,182mm,1.6mm
10323,Rod2,endN2,0,94,15,-0.00622,al,182mm,1.6mm
10324,Rod2,endN2,0,94,16,-0.00638,al,182mm,1.6mm
10325,Rod2,endN2,0,94,17,-0.00671,al,182mm,1.6mm
10326,Rod2,endN2,0,94,18,-0.00655,al,182mm,1.6mm
10327,Rod2,endN2,0,94,19,-0.00688,al,182mm,1.6mm
10328,Rod2,endN2,0,94,20,-0.00819,al,182mm,1.6mm
10329,Rod2,endN2,0,94,21,-0.00951,al,182mm,1.6mm
10330,Rod2,endN2,0,94,22,-0.01082,al,182mm,1.6mm
10331,Rod2,endN2,0,94,23,-0.01197,al,182mm,1.6mm
10332,Rod2,endN2,0,94,24,-0.01345,al,182mm,1.6mm
10333,Rod2,endN2,0,94,25,-0.01526,al,182mm,1.6mm
10334,Rod2,endN2,0,94,26,-0.01625,al,182mm,1.6mm
10335,Rod2,endN2,0,94,27,-0.01723,al,182mm,1.6mm
10336,Rod2,endN2,0,94,28,-0.01871,al,182mm,1.6mm
10337,Rod2,endN2,0,94,29,-0.0197,al,182mm,1.6mm
10338,Rod2,endN2,0,94,30,-0.02134,al,182mm,1.6mm
10339,Rod2,endN2,0,94,31,-0.02249,al,182mm,1.6mm
10340,Rod2,endN2,0,95,0,-0.00244,al,182mm,1.6mm
10341,Rod2,endN2,0,95,1,-0.00277,al,182mm,1.6mm
10342,Rod2,endN2,0,95,2,-0.0031,al,182mm,1.6mm
10343,Rod2,endN2,0,95,3,-0.00359,al,182mm,1.6mm
10344,Rod2,endN2,0,95,4,-0.00375,al,182mm,1.6mm
10345,Rod2,endN2,0,95,5,-0.00392,al,182mm,1.6mm
10346,Rod2,endN2,0,95,6,-0.00392,al,182mm,1.6mm
10347,Rod2,endN2,0,95,7,-0.00458,al,182mm,1.6mm
10348,Rod2,endN2,0,95,8,-0.00441,al,182mm,1.6mm
10349,Rod2,endN2,0,95,9,-0.00458,al,182mm,1.6mm
10350,Rod2,endN2,0,95,10,-0.00474,al,182mm,1.6mm
10351,Rod2,endN2,0,95,11,-0.00523,al,182mm,1.6mm
10352,Rod2,endN2,0,95,12,-0.0054,al,182mm,1.6mm
10353,Rod2,endN2,0,95,13,-0.00573,al,182mm,1.6mm
10354,Rod2,endN2,0,95,14,-0.00573,al,182mm,1.6mm
10355,Rod2,endN2,0,95,15,-0.00605,al,182mm,1.6mm
10356,Rod2,endN2,0,95,16,-0.00655,al,182mm,1.6mm
10357,Rod2,endN2,0,95,17,-0.00655,al,182mm,1.6mm
10358,Rod2,endN2,0,95,18,-0.00671,al,182mm,1.6mm
10359,Rod2,endN2,0,95,19,-0.00721,al,182mm,1.6mm
10360,Rod2,endN2,0,95,20,-0.00836,al,182mm,1.6mm
10361,Rod2,endN2,0,95,21,-0.00984,al,182mm,1.6mm
10362,Rod2,endN2,0,95,22,-0.01082,al,182mm,1.6mm
10363,Rod2,endN2,0,95,23,-0.01214,al,182mm,1.6mm
10364,Rod2,endN2,0,95,24,-0.01362,al,182mm,1.6mm
10365,Rod2,endN2,0,95,25,-0.0151,al,182mm,1.6mm
10366,Rod2,endN2,0,95,26,-0.01625,al,182mm,1.6mm
10367,Rod2,endN2,0,95,27,-0.01756,al,182mm,1.6mm
10368,Rod2,endN2,0,95,28,-0.01855,al,182mm,1.6mm
10369,Rod2,endN2,0,95,29,-0.02003,al,182mm,1.6mm
10370,Rod2,endN2,0,95,30,-0.02118,al,182mm,1.6mm
10371,Rod2,endN2,0,95,31,-0.02249,al,182mm,1.6mm
10372,Rod2,endN2,0,96,0,-0.00227,al,182mm,1.6mm
10373,Rod2,endN2,0,96,1,-0.00277,al,182mm,1.6mm
10374,Rod2,endN2,0,96,2,-0.0031,al,182mm,1.6mm
10375,Rod2,endN2,0,96,3,-0.00342,al,182mm,1.6mm
10376,Rod2,endN2,0,96,4,-0.00392,al,182mm,1.6mm
10377,Rod2,endN2,0,96,5,-0.00375,al,182mm,1.6mm
10378,Rod2,endN2,0,96,6,-0.00408,al,182mm,1.6mm
10379,Rod2,endN2,0,96,7,-0.00425,al,182mm,1.6mm
10380,Rod2,endN2,0,96,8,-0.00474,al,182mm,1.6mm
10381,Rod2,endN2,0,96,9,-0.00458,al,182mm,1.6mm
10382,Rod2,endN2,0,96,10,-0.00507,al,182mm,1.6mm
10383,Rod2,endN2,0,96,11,-0.0054,al,182mm,1.6mm
10384,Rod2,endN2,0,96,12,-0.0054,al,182mm,1.6mm
10385,Rod2,endN2,0,96,13,-0.0054,al,182mm,1.6mm
10386,Rod2,endN2,0,96,14,-0.00589,al,182mm,1.6mm
10387,Rod2,endN2,0,96,15,-0.00622,al,182mm,1.6mm
10388,Rod2,endN2,0,96,16,-0.00655,al,182mm,1.6mm
10389,Rod2,endN2,0,96,17,-0.00655,al,182mm,1.6mm
10390,Rod2,endN2,0,96,18,-0.00688,al,182mm,1.6mm
10391,Rod2,endN2,0,96,19,-0.00704,al,182mm,1.6mm
10392,Rod2,endN2,0,96,20,-0.00836,al,182mm,1.6mm
10393,Rod2,endN2,0,96,21,-0.00951,al,182mm,1.6mm
10394,Rod2,endN2,0,96,22,-0.01082,al,182mm,1.6mm
10395,Rod2,endN2,0,96,23,-0.01214,al,182mm,1.6mm
10396,Rod2,endN2,0,96,24,-0.01362,al,182mm,1.6mm
10397,Rod2,endN2,0,96,25,-0.0151,al,182mm,1.6mm
10398,Rod2,endN2,0,96,26,-0.01608,al,182mm,1.6mm
10399,Rod2,endN2,0,96,27,-0.01723,al,182mm,1.6mm
10400,Rod2,endN2,0,96,28,-0.01855,al,182mm,1.6mm
10401,Rod2,endN2,0,96,29,-0.0197,al,182mm,1.6mm
10402,Rod2,endN2,0,96,30,-0.02134,al,182mm,1.6mm
10403,Rod2,endN2,0,96,31,-0.02266,al,182mm,1.6mm
10404,Rod2,endN2,0,97,0,-0.00244,al,182mm,1.6mm
10405,Rod2,endN2,0,97,1,-0.00277,al,182mm,1.6mm
10406,Rod2,endN2,0,97,2,-0.00326,al,182mm,1.6mm
10407,Rod2,endN2,0,97,3,-0.00359,al,182mm,1.6mm
10408,Rod2,endN2,0,97,4,-0.00408,al,182mm,1.6mm
10409,Rod2,endN2,0,97,5,-0.00408,al,182mm,1.6mm
10410,Rod2,endN2,0,97,6,-0.00425,al,182mm,1.6mm
10411,Rod2,endN2,0,97,7,-0.00425,al,182mm,1.6mm
10412,Rod2,endN2,0,97,8,-0.00458,al,182mm,1.6mm
10413,Rod2,endN2,0,97,9,-0.00458,al,182mm,1.6mm
10414,Rod2,endN2,0,97,10,-0.0049,al,182mm,1.6mm
10415,Rod2,endN2,0,97,11,-0.0054,al,182mm,1.6mm
10416,Rod2,endN2,0,97,12,-0.00507,al,182mm,1.6mm
10417,Rod2,endN2,0,97,13,-0.00573,al,182mm,1.6mm
10418,Rod2,endN2,0,97,14,-0.00589,al,182mm,1.6mm
10419,Rod2,endN2,0,97,15,-0.00622,al,182mm,1.6mm
10420,Rod2,endN2,0,97,16,-0.00638,al,182mm,1.6mm
10421,Rod2,endN2,0,97,17,-0.00655,al,182mm,1.6mm
10422,Rod2,endN2,0,97,18,-0.00688,al,182mm,1.6mm
10423,Rod2,endN2,0,97,19,-0.00688,al,182mm,1.6mm
10424,Rod2,endN2,0,97,20,-0.00836,al,182mm,1.6mm
10425,Rod2,endN2,0,97,21,-0.00951,al,182mm,1.6mm
10426,Rod2,endN2,0,97,22,-0.01066,al,182mm,1.6mm
10427,Rod2,endN2,0,97,23,-0.01197,al,182mm,1.6mm
10428,Rod2,endN2,0,97,24,-0.01345,al,182mm,1.6mm
10429,Rod2,endN2,0,97,25,-0.01493,al,182mm,1.6mm
10430,Rod2,endN2,0,97,26,-0.01641,al,182mm,1.6mm
10431,Rod2,endN2,0,97,27,-0.01723,al,182mm,1.6mm
10432,Rod2,endN2,0,97,28,-0.01855,al,182mm,1.6mm
10433,Rod2,endN2,0,97,29,-0.01986,al,182mm,1.6mm
10434,Rod2,endN2,0,97,30,-0.02134,al,182mm,1.6mm
10435,Rod2,endN2,0,97,31,-0.02249,al,182mm,1.6mm
10436,Rod2,endN2,0,98,0,-0.0026,al,182mm,1.6mm
10437,Rod2,endN2,0,98,1,-0.00277,al,182mm,1.6mm
10438,Rod2,endN2,0,98,2,-0.00293,al,182mm,1.6mm
10439,Rod2,endN2,0,98,3,-0.00359,al,182mm,1.6mm
10440,Rod2,endN2,0,98,4,-0.00392,al,182mm,1.6mm
10441,Rod2,endN2,0,98,5,-0.00392,al,182mm,1.6mm
10442,Rod2,endN2,0,98,6,-0.00425,al,182mm,1.6mm
10443,Rod2,endN2,0,98,7,-0.00458,al,182mm,1.6mm
10444,Rod2,endN2,0,98,8,-0.00458,al,182mm,1.6mm
10445,Rod2,endN2,0,98,9,-0.00474,al,182mm,1.6mm
10446,Rod2,endN2,0,98,10,-0.00507,al,182mm,1.6mm
10447,Rod2,endN2,0,98,11,-0.0054,al,182mm,1.6mm
10448,Rod2,endN2,0,98,12,-0.0054,al,182mm,1.6mm
10449,Rod2,endN2,0,98,13,-0.00556,al,182mm,1.6mm
10450,Rod2,endN2,0,98,14,-0.00589,al,182mm,1.6mm
10451,Rod2,endN2,0,98,15,-0.00655,al,182mm,1.6mm
10452,Rod2,endN2,0,98,16,-0.00638,al,182mm,1.6mm
10453,Rod2,endN2,0,98,17,-0.00671,al,182mm,1.6mm
10454,Rod2,endN2,0,98,18,-0.00671,al,182mm,1.6mm
10455,Rod2,endN2,0,98,19,-0.00688,al,182mm,1.6mm
10456,Rod2,endN2,0,98,20,-0.00819,al,182mm,1.6mm
10457,Rod2,endN2,0,98,21,-0.00951,al,182mm,1.6mm
10458,Rod2,endN2,0,98,22,-0.01066,al,182mm,1.6mm
10459,Rod2,endN2,0,98,23,-0.01197,al,182mm,1.6mm
10460,Rod2,endN2,0,98,24,-0.01345,al,182mm,1.6mm
10461,Rod2,endN2,0,98,25,-0.0151,al,182mm,1.6mm
10462,Rod2,endN2,0,98,26,-0.01592,al,182mm,1.6mm
10463,Rod2,endN2,0,98,27,-0.0174,al,182mm,1.6mm
10464,Rod2,endN2,0,98,28,-0.01871,al,182mm,1.6mm
10465,Rod2,endN2,0,98,29,-0.02003,al,182mm,1.6mm
10466,Rod2,endN2,0,98,30,-0.02118,al,182mm,1.6mm
10467,Rod2,endN2,0,98,31,-0.02233,al,182mm,1.6mm
10468,Rod2,endN2,0,99,0,-0.00244,al,182mm,1.6mm
10469,Rod2,endN2,0,99,1,-0.00244,al,182mm,1.6mm
10470,Rod2,endN2,0,99,2,-0.00277,al,182mm,1.6mm
10471,Rod2,endN2,0,99,3,-0.00359,al,182mm,1.6mm
10472,Rod2,endN2,0,99,4,-0.00375,al,182mm,1.6mm
10473,Rod2,endN2,0,99,5,-0.00392,al,182mm,1.6mm
10474,Rod2,endN2,0,99,6,-0.00425,al,182mm,1.6mm
10475,Rod2,endN2,0,99,7,-0.00441,al,182mm,1.6mm
10476,Rod2,endN2,0,99,8,-0.00474,al,182mm,1.6mm
10477,Rod2,endN2,0,99,9,-0.00474,al,182mm,1.6mm
10478,Rod2,endN2,0,99,10,-0.0049,al,182mm,1.6mm
10479,Rod2,endN2,0,99,11,-0.00523,al,182mm,1.6mm
10480,Rod2,endN2,0,99,12,-0.0054,al,182mm,1.6mm
10481,Rod2,endN2,0,99,13,-0.00573,al,182mm,1.6mm
10482,Rod2,endN2,0,99,14,-0.00573,al,182mm,1.6mm
10483,Rod2,endN2,0,99,15,-0.00622,al,182mm,1.6mm
10484,Rod2,endN2,0,99,16,-0.00655,al,182mm,1.6mm
10485,Rod2,endN2,0,99,17,-0.00655,al,182mm,1.6mm
10486,Rod2,endN2,0,99,18,-0.00671,al,182mm,1.6mm
10487,Rod2,endN2,0,99,19,-0.00688,al,182mm,1.6mm
10488,Rod2,endN2,0,99,20,-0.00819,al,182mm,1.6mm
10489,Rod2,endN2,0,99,21,-0.00967,al,182mm,1.6mm
10490,Rod2,endN2,0,99,22,-0.01099,al,182mm,1.6mm
10491,Rod2,endN2,0,99,23,-0.01197,al,182mm,1.6mm
10492,Rod2,endN2,0,99,24,-0.01329,al,182mm,1.6mm
10493,Rod2,endN2,0,99,25,-0.0151,al,182mm,1.6mm
10494,Rod2,endN2,0,99,26,-0.01608,al,182mm,1.6mm
10495,Rod2,endN2,0,99,27,-0.0174,al,182mm,1.6mm
10496,Rod2,endN2,0,99,28,-0.01855,al,182mm,1.6mm
10497,Rod2,endN2,0,99,29,-0.01986,al,182mm,1.6mm
10498,Rod2,endN2,0,99,30,-0.02118,al,182mm,1.6mm
10499,Rod2,endN2,0,99,31,-0.02249,al,182mm,1.6mm
10500,Rod2,endN1,90,0,0,-0.00162,al,182mm,1.6mm
10501,Rod2,endN1,90,0,1,-0.00195,al,182mm,1.6mm
10502,Rod2,endN1,90,0,2,-0.00211,al,182mm,1.6mm
10503,Rod2,endN1,90,0,3,-0.0026,al,182mm,1.6mm
10504,Rod2,endN1,90,0,4,-0.0031,al,182mm,1.6mm
10505,Rod2,endN1,90,0,5,-0.00342,al,182mm,1.6mm
10506,Rod2,endN1,90,0,6,-0.00359,al,182mm,1.6mm
10507,Rod2,endN1,90,0,7,-0.00342,al,182mm,1.6mm
10508,Rod2,endN1,90,0,8,-0.00392,al,182mm,1.6mm
10509,Rod2,endN1,90,1,0,-0.00145,al,182mm,1.6mm
10510,Rod2,endN1,90,1,1,-0.00211,al,182mm,1.6mm
10511,Rod2,endN1,90,1,2,-0.00211,al,182mm,1.6mm
10512,Rod2,endN1,90,1,3,-0.00244,al,182mm,1.6mm
10513,Rod2,endN1,90,1,4,-0.00293,al,182mm,1.6mm
10514,Rod2,endN1,90,1,5,-0.00342,al,182mm,1.6mm
10515,Rod2,endN1,90,1,6,-0.00375,al,182mm,1.6mm
10516,Rod2,endN1,90,1,7,-0.00342,al,182mm,1.6mm
10517,Rod2,endN1,90,1,8,-0.00392,al,182mm,1.6mm
10518,Rod2,endN1,90,2,0,-0.00129,al,182mm,1.6mm
10519,Rod2,endN1,90,2,1,-0.00178,al,182mm,1.6mm
10520,Rod2,endN1,90,2,2,-0.00211,al,182mm,1.6mm
10521,Rod2,endN1,90,2,3,-0.00244,al,182mm,1.6mm
10522,Rod2,endN1,90,2,4,-0.00277,al,182mm,1.6mm
10523,Rod2,endN1,90,2,5,-0.00342,al,182mm,1.6mm
10524,Rod2,endN1,90,2,6,-0.00375,al,182mm,1.6mm
10525,Rod2,endN1,90,2,7,-0.00326,al,182mm,1.6mm
10526,Rod2,endN1,90,2,8,-0.00392,al,182mm,1.6mm
10527,Rod2,endN1,90,3,0,-0.00129,al,182mm,1.6mm
10528,Rod2,endN1,90,3,1,-0.00195,al,182mm,1.6mm
10529,Rod2,endN1,90,3,2,-0.00227,al,182mm,1.6mm
10530,Rod2,endN1,90,3,3,-0.00277,al,182mm,1.6mm
10531,Rod2,endN1,90,3,4,-0.00293,al,182mm,1.6mm
10532,Rod2,endN1,90,3,5,-0.00342,al,182mm,1.6mm
10533,Rod2,endN1,90,3,6,-0.00342,al,182mm,1.6mm
10534,Rod2,endN1,90,3,7,-0.00342,al,182mm,1.6mm
10535,Rod2,endN1,90,3,8,-0.00375,al,182mm,1.6mm
10536,Rod2,endN1,90,4,0,-0.00145,al,182mm,1.6mm
10537,Rod2,endN1,90,4,1,-0.00195,al,182mm,1.6mm
10538,Rod2,endN1,90,4,2,-0.00227,al,182mm,1.6mm
10539,Rod2,endN1,90,4,3,-0.0026,al,182mm,1.6mm
10540,Rod2,endN1,90,4,4,-0.00326,al,182mm,1.6mm
10541,Rod2,endN1,90,4,5,-0.00342,al,182mm,1.6mm
10542,Rod2,endN1,90,4,6,-0.00359,al,182mm,1.6mm
10543,Rod2,endN1,90,4,7,-0.00326,al,182mm,1.6mm
10544,Rod2,endN1,90,4,8,-0.00392,al,182mm,1.6mm
10545,Rod2,endN1,90,5,0,-0.00145,al,182mm,1.6mm
10546,Rod2,endN1,90,5,1,-0.00211,al,182mm,1.6mm
10547,Rod2,endN1,90,5,2,-0.00227,al,182mm,1.6mm
10548,Rod2,endN1,90,5,3,-0.0026,al,182mm,1.6mm
10549,Rod2,endN1,90,5,4,-0.00277,al,182mm,1.6mm
10550,Rod2,endN1,90,5,5,-0.00342,al,182mm,1.6mm
10551,Rod2,endN1,90,5,6,-0.00359,al,182mm,1.6mm
10552,Rod2,endN1,90,5,7,-0.00359,al,182mm,1.6mm
10553,Rod2,endN1,90,5,8,-0.00375,al,182mm,1.6mm
10554,Rod2,endN1,90,6,0,-0.00129,al,182mm,1.6mm
10555,Rod2,endN1,90,6,1,-0.00195,al,182mm,1.6mm
10556,Rod2,endN1,90,6,2,-0.00211,al,182mm,1.6mm
10557,Rod2,endN1,90,6,3,-0.0026,al,182mm,1.6mm
10558,Rod2,endN1,90,6,4,-0.0031,al,182mm,1.6mm
10559,Rod2,endN1,90,6,5,-0.00359,al,182mm,1.6mm
10560,Rod2,endN1,90,6,6,-0.00326,al,182mm,1.6mm
10561,Rod2,endN1,90,6,7,-0.00342,al,182mm,1.6mm
10562,Rod2,endN1,90,6,8,-0.00375,al,182mm,1.6mm
10563,Rod2,endN1,90,7,0,-0.00162,al,182mm,1.6mm
10564,Rod2,endN1,90,7,1,-0.00195,al,182mm,1.6mm
10565,Rod2,endN1,90,7,2,-0.00211,al,182mm,1.6mm
10566,Rod2,endN1,90,7,3,-0.0026,al,182mm,1.6mm
10567,Rod2,endN1,90,7,4,-0.0031,al,182mm,1.6mm
10568,Rod2,endN1,90,7,5,-0.00326,al,182mm,1.6mm
10569,Rod2,endN1,90,7,6,-0.00342,al,182mm,1.6mm
